date,flow_m3s,remark
2011-10-18,8.284,MJ
2011-10-19,7.336,MJ
2011-10-20,6.62,MJ
2011-10-21,6.358,J
2011-10-22,6.207,MJ
2011-10-23,5.969,MJ
2011-10-24,5.696,MJ
2011-10-25,5.495,MJ
2011-10-26,5.793,MJ
2011-10-27,5.637,MJ
2011-10-28,5.419,MJ
2011-10-29,5.183,MJ
2011-10-30,4.928,MJ
2011-10-31,4.729,MJ
2011-11-01,4.716,MJ
2011-11-02,4.699,MJ
2011-11-03,4.948,MJ
2011-11-04,5.325,MJ
2011-11-05,5.065,MJ
2011-11-06,4.675,MJ
2011-11-07,4.648,MJ
2011-11-08,4.616,MJ
2011-11-09,4.568,MJ
2011-11-10,4.762,MJ
2011-11-11,6.156,MJ
2011-11-12,7.216,MJ
2011-11-13,6.039,MJ
2011-11-14,5.954,MJ
2011-11-15,7.18,MJ
2011-11-16,8.013,MJ
2011-11-17,7.276,MJ
2011-11-18,6.436,MJ
2011-11-19,5.566,MJ
2011-11-20,5.97,MJ
2011-11-21,5.171,MJ
2011-11-22,3.37,R
2011-11-23,3.66,R
2011-11-24,4.07,R
2011-11-25,5.14,R
2011-11-26,5.09,R
2011-11-27,4.54,R
2011-11-28,5.2,R
2011-11-29,7.23,R
2011-11-30,10.14,R
2011-12-01,17.1,MJ
2011-12-02,12.24,MJ
2011-12-03,8.46,MJ
2011-12-04,8.388,MJ
2011-12-05,8.874,MJ
2011-12-06,8.3,MJ
2011-12-07,7.328,MJ
2011-12-08,6.537,MJ
2011-12-09,5.32,R
2011-12-10,5.07,R
2011-12-11,4.87,R
2011-12-12,4.71,R
2011-12-13,4.58,R
2011-12-14,4.47,R
2011-12-15,4.37,R
2011-12-16,4.85,R
2011-12-17,4.47,R
2011-12-18,4.24,R
2011-12-19,4.13,R
2011-12-20,4.08,R
2011-12-21,4.03,R
2011-12-22,3.97,R
2011-12-23,3.92,R
2011-12-24,3.87,R
2011-12-25,3.82,R
2011-12-26,3.77,R
2011-12-27,3.72,R
2011-12-28,3.67,R
2011-12-29,3.63,R
2011-12-30,3.58,R
2011-12-31,3.53,R
2012-01-01,3.49,R
2012-01-02,3.45,R
2012-01-03,3.4,R
2012-01-04,3.36,R
2012-01-05,3.32,R
2012-01-06,3.28,R
2012-01-07,3.24,R
2012-01-08,3.2,R
2012-01-09,3.16,R
2012-01-10,3.12,R
2012-01-11,3.08,R
2012-01-12,3.05,J
2012-01-13,3.01,R
2012-01-14,2.98,R
2012-01-15,2.94,R
2012-01-16,2.91,R
2012-01-17,2.88,R
2012-01-18,2.84,R
2012-01-19,2.81,R
2012-01-20,2.78,R
2012-01-21,2.75,R
2012-01-22,2.72,R
2012-01-23,2.69,R
2012-01-24,2.67,R
2012-01-25,2.64,R
2012-01-26,2.61,R
2012-01-27,2.59,R
2012-01-28,2.56,R
2012-01-29,2.53,R
2012-01-30,2.51,R
2012-01-31,2.49,R
2012-02-01,2.46,R
2012-02-02,2.44,R
2012-02-03,2.42,R
2012-02-04,2.4,R
2012-02-05,2.38,R
2012-02-06,2.36,R
2012-02-07,2.34,R
2012-02-08,2.32,R
2012-02-09,2.3,R
2012-02-10,2.28,R
2012-02-11,2.26,R
2012-02-12,2.25,R
2012-02-13,2.23,R
2012-02-14,2.21,R
2012-02-15,2.2,R
2012-02-16,2.19,R
2012-02-17,2.17,R
2012-02-18,2.16,R
2012-02-19,2.14,R
2012-02-20,2.13,R
2012-02-21,2.12,R
2012-02-22,2.11,R
2012-02-23,2.1,R
2012-02-24,2.09,R
2012-02-25,2.08,R
2012-02-26,2.07,R
2012-02-27,2.06,R
2012-02-28,2.05,R
2012-02-29,2.04,R
2012-03-01,2.03,R
2012-03-02,2.03,R
2012-03-03,2.02,R
2012-03-04,2.01,R
2012-03-05,2.01,R
2012-03-06,2,R
2012-03-07,2,R
2012-03-08,3.36,R
2012-03-09,5.38,R
2012-03-10,5.96,R
2012-03-11,6.09,R
2012-03-12,5.68,R
2012-03-13,5.01,R
2012-03-14,4.34,R
2012-03-15,3.81,R
2012-03-16,3.51,R
2012-03-17,3.86,R
2012-03-18,4.38,R
2012-03-19,5.93,J
2012-03-20,10.93,R
2012-03-21,21.1,R
2012-03-22,54.33,R
2012-03-23,31.29,R
2012-03-24,19.24,R
2012-03-25,12.79,R
2012-03-26,9.3,R
2012-03-27,7.49,R
2012-03-28,6.93,R
2012-03-29,6.45,R
2012-03-30,6.03,R
2012-03-31,5.68,R
2012-04-01,5.37,R
2012-04-02,5.11,R
2012-04-03,4.89,R
2012-04-04,4.69,R
2012-04-05,4.53,R
2012-04-06,4.39,R
2012-04-07,4.27,R
2012-04-08,4.16,R
2012-04-09,4.08,R
2012-04-10,4.01,R
2012-04-11,3.96,R
2012-04-12,3.99,R
2012-04-13,4.07,R
2012-04-14,4.23,R
2012-04-15,4.52,R
2012-04-16,7.59,R
2012-04-17,26.85,R
2012-04-18,30.17,MJ
2012-04-19,18.73,MJ
2012-04-20,14.08,MJ
2012-04-21,13.63,MJ
2012-04-22,13.9,MJ
2012-04-23,11.81,MJ
2012-04-24,18.55,MJ
2012-04-25,38.38,MJ
2012-04-26,28.94,MJ
2012-04-27,23.9,MJ
2012-04-28,17.95,MJ
2012-04-29,14.24,MJ
2012-04-30,12.49,MJ
2012-05-01,12.46,MJ
2012-05-02,14.2,MJ
2012-05-03,19.2,MJ
2012-05-04,25.38,MJ
2012-05-05,28.73,MJ
2012-05-06,22.4,MJ
2012-05-07,17.49,MJ
2012-05-08,16.55,MJ
2012-05-09,20.2,MJ
2012-05-10,33.94,MJ
2012-05-11,43.22,MJ
2012-05-12,32.86,MJ
2012-05-13,24.91,MJ
2012-05-14,22.49,MJ
2012-05-15,22.24,MJ
2012-05-16,23.69,MJ
2012-05-17,26.47,MJ
2012-05-18,21.7,MJ
2012-05-19,17.33,MJ
2012-05-20,15.53,MJ
2012-05-21,14.9,MJ
2012-05-22,14.56,MJ
2012-05-23,15.21,MJ
2012-05-24,14.24,MJ
2012-05-25,12.31,MJ
2012-05-26,15.53,MJ
2012-05-27,15.22,MJ
2012-05-28,11.95,MJ
2012-05-29,11.05,MJ
2012-05-30,14.29,MJ
2012-05-31,17.02,MJ
2012-06-01,14.18,MJ
2012-06-02,11.42,MJ
2012-06-03,10.59,MJ
2012-06-04,11.59,MJ
2012-06-05,10.3,MJ
2012-06-06,8.774,MJ
2012-06-07,7.958,MJ
2012-06-08,7.431,MJ
2012-06-09,7.218,MJ
2012-06-10,6.608,MJ
2012-06-11,6.079,MJ
2012-06-12,5.835,MJ
2012-06-13,8.13,MJ
2012-06-14,14.02,MJ
2012-06-15,10.46,J
2012-06-16,7.874,MJ
2012-06-17,6.607,MJ
2012-06-18,5.851,MJ
2012-06-19,5.436,MJ
2012-06-20,5.352,MJ
2012-06-21,4.97,MJ
2012-06-22,4.654,MJ
2012-06-23,4.457,MJ
2012-06-24,4.197,MJ
2012-06-25,4.03,MJ
2012-06-26,4.839,MJ
2012-06-27,17.51,MJ
2012-06-28,19.08,MJ
2012-06-29,13.73,MJ
2012-06-30,14.07,MJ
2012-07-01,16.83,MJ
2012-07-02,13.73,MJ
2012-07-03,10.47,MJ
2012-07-04,8.579,MJ
2012-07-05,7.849,MJ
2012-07-06,7.32,MJ
2012-07-07,6.469,MJ
2012-07-08,6.037,MJ
2012-07-09,5.598,MJ
2012-07-10,4.941,MJ
2012-07-11,4.513,MJ
2012-07-12,4.262,MJ
2012-07-13,4.425,MJ
2012-07-14,8.11,MJ
2012-07-15,8.035,MJ
2012-07-16,5.889,MJ
2012-07-17,5.246,MJ
2012-07-18,5.346,MJ
2012-07-19,5.48,MJ
2012-07-20,4.878,MJ
2012-07-21,4.322,MJ
2012-07-22,3.956,MJ
2012-07-23,3.697,MJ
2012-07-24,4.812,MJ
2012-07-25,6.716,MJ
2012-07-26,5.361,MJ
2012-07-27,4.451,MJ
2012-07-28,3.905,MJ
2012-07-29,3.58,MJ
2012-07-30,3.344,MJ
2012-07-31,3.139,MJ
2012-08-01,3.011,MJ
2012-08-02,3.125,MJ
2012-08-03,2.988,MJ
2012-08-04,2.852,MJ
2012-08-05,2.744,MJ
2012-08-06,3.609,MJ
2012-08-07,4.057,MJ
2012-08-08,3.463,MJ
2012-08-09,3.37,MJ
2012-08-10,3.214,MJ
2012-08-11,5.687,MJ
2012-08-12,8.051,MJ
2012-08-13,7.877,MJ
2012-08-14,5.96,MJ
2012-08-15,5.043,MJ
2012-08-16,7.845,MJ
2012-08-17,6.59,MJ
2012-08-18,5.595,MJ
2012-08-19,5.095,MJ
2012-08-20,4.41,MJ
2012-08-21,4.072,MJ
2012-08-22,3.946,MJ
2012-08-23,3.737,MJ
2012-08-24,3.621,MJ
2012-08-25,3.41,MJ
2012-08-26,3.18,MJ
2012-08-27,2.983,MJ
2012-08-28,3.12,MJ
2012-08-29,3.576,MJ
2012-08-30,3.497,MJ
2012-08-31,7.857,MJ
2012-09-01,7.728,MJ
2012-09-02,5.133,MJ
2012-09-03,4.133,MJ
2012-09-04,3.661,MJ
2012-09-05,3.409,MJ
2012-09-06,3.29,MJ
2012-09-07,3.245,MJ
2012-09-08,3.382,MJ
2012-09-09,5.345,MJ
2012-09-10,5.315,MJ
2012-09-11,4.47,MJ
2012-09-12,3.92,MJ
2012-09-13,3.52,MJ
2012-09-14,3.309,MJ
2012-09-15,3.885,MJ
2012-09-16,4.339,MJ
2012-09-17,3.986,MJ
2012-09-18,3.55,MJ
2012-09-19,3.724,MJ
2012-09-20,4.589,MJ
2012-09-21,4.192,MJ
2012-09-22,3.739,MJ
2012-09-23,3.472,MJ
2012-09-24,3.319,MJ
2012-09-25,3.178,MJ
2012-09-26,3.143,MJ
2012-09-27,3.246,MJ
2012-09-28,3.293,MJ
2012-09-29,3.173,MJ
2012-09-30,3.118,MJ
2012-10-01,5.067,MJ
2012-10-02,6.662,MJ
2012-10-03,5.178,MJ
2012-10-04,4.365,MJ
2012-10-05,4.067,MJ
2012-10-06,4.129,MJ
2012-10-07,4.839,MJ
2012-10-08,5.417,MJ
2012-10-09,4.908,MJ
2012-10-10,4.415,MJ
2012-10-11,4.444,MJ
2012-10-12,5.478,MJ
2012-10-13,5.089,MJ
2012-10-14,4.572,MJ
2012-10-15,9.301,J
2012-10-16,16.14,MJ
2012-10-17,13.3,MJ
2012-10-18,9.698,MJ
2012-10-19,7.747,MJ
2012-10-20,9.343,MJ
2012-10-21,12.53,MJ
2012-10-22,11.26,MJ
2012-10-23,11.4,MJ
2012-10-24,9.481,MJ
2012-10-25,7.803,MJ
2012-10-26,6.91,MJ
2012-10-27,6.356,MJ
2012-10-28,6,MJ
2012-10-29,5.749,MJ
2012-10-30,6.231,MJ
2012-10-31,13.42,MJ
2012-11-01,26.8,MJ
2012-11-02,24.31,MJ
2012-11-03,17.59,MJ
2012-11-04,15.66,MJ
2012-11-05,13.05,MJ
2012-11-06,10.75,MJ
2012-11-07,8.469,MJ
2012-11-08,7.14,R
2012-11-09,6.04,R
2012-11-10,5.4,R
2012-11-11,4.99,R
2012-11-12,4.64,R
2012-11-13,6.26,R
2012-11-14,6.31,R
2012-11-15,4.82,R
2012-11-16,4.44,R
2012-11-17,4.34,R
2012-11-18,4.26,R
2012-11-19,4.18,R
2012-11-20,4.13,R
2012-11-21,4.09,R
2012-11-22,4.07,R
2012-11-23,4.07,R
2012-11-24,4.09,R
2012-11-25,3.79,R
2012-11-26,3.51,R
2012-11-27,3.25,R
2012-11-28,3.02,R
2012-11-29,2.82,R
2012-11-30,2.66,R
2012-12-01,2.54,R
2012-12-02,3.42,R
2012-12-03,4.32,R
2012-12-04,4.93,R
2012-12-05,5.6,R
2012-12-06,6.26,R
2012-12-07,5.54,R
2012-12-08,5.03,R
2012-12-09,4.65,R
2012-12-10,4.36,R
2012-12-11,4.14,R
2012-12-12,3.95,R
2012-12-13,3.84,R
2012-12-14,3.73,R
2012-12-15,3.62,R
2012-12-16,3.53,R
2012-12-17,3.44,R
2012-12-18,3.36,R
2012-12-19,3.29,R
2012-12-20,3.22,R
2012-12-21,3.16,R
2012-12-22,3.1,R
2012-12-23,3.04,R
2012-12-24,2.99,R
2012-12-25,2.95,R
2012-12-26,2.91,R
2012-12-27,2.87,R
2012-12-28,2.83,R
2012-12-29,2.8,R
2012-12-30,2.77,R
2012-12-31,2.74,R
2013-01-01,2.71,R
2013-01-02,2.69,R
2013-01-03,2.67,R
2013-01-04,2.65,R
2013-01-05,2.63,R
2013-01-06,2.61,R
2013-01-07,2.6,J
2013-01-08,2.58,R
2013-01-09,2.57,R
2013-01-10,2.56,R
2013-01-11,2.55,R
2013-01-12,2.54,R
2013-01-13,3.61,R
2013-01-14,4.68,R
2013-01-15,6.05,R
2013-01-16,4.96,R
2013-01-17,4.21,R
2013-01-18,3.69,R
2013-01-19,3.32,R
2013-01-20,3.06,R
2013-01-21,2.87,R
2013-01-22,2.72,R
2013-01-23,2.61,R
2013-01-24,2.51,R
2013-01-25,2.41,J
2013-01-26,2.36,R
2013-01-27,2.32,R
2013-01-28,2.27,R
2013-01-29,2.25,R
2013-01-30,2.25,R
2013-01-31,2.84,R
2013-02-01,6.33,R
2013-02-02,5.38,R
2013-02-03,4.66,R
2013-02-04,4.1,R
2013-02-05,3.67,R
2013-02-06,3.33,R
2013-02-07,3.06,R
2013-02-08,2.85,R
2013-02-09,2.68,R
2013-02-10,2.56,R
2013-02-11,2.46,R
2013-02-12,2.44,R
2013-02-13,2.42,R
2013-02-14,2.39,R
2013-02-15,2.37,R
2013-02-16,2.36,R
2013-02-17,2.34,R
2013-02-18,2.33,R
2013-02-19,2.31,R
2013-02-20,2.3,R
2013-02-21,2.29,R
2013-02-22,2.27,R
2013-02-23,2.26,R
2013-02-24,2.25,R
2013-02-25,2.25,R
2013-02-26,2.24,R
2013-02-27,2.23,R
2013-02-28,2.22,R
2013-03-01,2.21,R
2013-03-02,2.2,R
2013-03-03,2.19,R
2013-03-04,2.19,J
2013-03-05,2.18,R
2013-03-06,2.18,R
2013-03-07,2.17,R
2013-03-08,2.16,R
2013-03-09,2.16,R
2013-03-10,2.15,R
2013-03-11,2.37,R
2013-03-12,2.61,R
2013-03-13,3.62,R
2013-03-14,6.92,R
2013-03-15,4.83,R
2013-03-16,3.65,R
2013-03-17,2.95,R
2013-03-18,2.54,R
2013-03-19,2.31,R
2013-03-20,2.19,R
2013-03-21,2.17,J
2013-03-22,2.16,R
2013-03-23,2.16,R
2013-03-24,2.17,R
2013-03-25,2.19,R
2013-03-26,2.22,R
2013-03-27,2.27,R
2013-03-28,2.33,R
2013-03-29,2.42,R
2013-03-30,2.37,R
2013-03-31,2.37,R
2013-04-01,2.43,R
2013-04-02,2.56,R
2013-04-03,2.29,R
2013-04-04,2.1,R
2013-04-05,1.98,R
2013-04-06,1.9,R
2013-04-07,1.85,R
2013-04-08,1.9,R
2013-04-09,2.01,R
2013-04-10,2.17,R
2013-04-11,1.99,R
2013-04-12,1.96,R
2013-04-13,2.04,R
2013-04-14,2.19,R
2013-04-15,2.45,R
2013-04-16,4.11,R
2013-04-17,10.84,R
2013-04-18,11.25,R
2013-04-19,19.4,R
2013-04-20,63.53,R
2013-04-21,69.53,R
2013-04-22,55.21,R
2013-04-23,43.08,R
2013-04-24,32.89,MJ
2013-04-25,27.94,MJ
2013-04-26,23.3,MJ
2013-04-27,19.75,MJ
2013-04-28,18.38,MJ
2013-04-29,21.62,MJ
2013-04-30,29.54,MJ
2013-05-01,37.16,MJ
2013-05-02,37.61,MJ
2013-05-03,32.98,MJ
2013-05-04,29.16,MJ
2013-05-05,28.26,MJ
2013-05-06,27.68,MJ
2013-05-07,25.68,MJ
2013-05-08,22.07,MJ
2013-05-09,21.03,MJ
2013-05-10,37.66,MJ
2013-05-11,34.94,MJ
2013-05-12,42.01,MJ
2013-05-13,27.65,MJ
2013-05-14,19.98,MJ
2013-05-15,16.19,MJ
2013-05-16,14.42,MJ
2013-05-17,15.51,MJ
2013-05-18,13.68,MJ
2013-05-19,11.66,MJ
2013-05-20,11.35,MJ
2013-05-21,12.72,MJ
2013-05-22,11.5,MJ
2013-05-23,18.56,MJ
2013-05-24,33,MJ
2013-05-25,28.84,MJ
2013-05-26,25.47,MJ
2013-05-27,30.33,MJ
2013-05-28,29.9,MJ
2013-05-29,25.62,MJ
2013-05-30,24.86,MJ
2013-05-31,26.14,MJ
2013-06-01,91.81,MJ
2013-06-02,147.7,MJ
2013-06-03,97.78,MJ
2013-06-04,47.69,MJ
2013-06-05,30.4,MJ
2013-06-06,22.61,MJ
2013-06-07,18.42,MJ
2013-06-08,16.49,MJ
2013-06-09,18.97,MJ
2013-06-10,22.29,MJ
2013-06-11,18.17,MJ
2013-06-12,15.47,J
2013-06-13,13.89,MJ
2013-06-14,12.18,MJ
2013-06-15,10.76,MJ
2013-06-16,9.672,MJ
2013-06-17,9.288,MJ
2013-06-18,9.509,MJ
2013-06-19,9.034,MJ
2013-06-20,7.974,MJ
2013-06-21,7.22,MJ
2013-06-22,6.675,MJ
2013-06-23,6.235,MJ
2013-06-24,5.953,MJ
2013-06-25,8.398,MJ
2013-06-26,7.719,MJ
2013-06-27,9.777,MJ
2013-06-28,9.891,MJ
2013-06-29,17.62,MJ
2013-06-30,23.71,MJ
2013-07-01,18.97,MJ
2013-07-02,13.54,MJ
2013-07-03,10.59,MJ
2013-07-04,8.808,MJ
2013-07-05,7.599,MJ
2013-07-06,6.647,MJ
2013-07-07,6.181,MJ
2013-07-08,6.002,MJ
2013-07-09,5.414,MJ
2013-07-10,5.095,MJ
2013-07-11,5.302,MJ
2013-07-12,5.491,MJ
2013-07-13,4.857,MJ
2013-07-14,4.375,MJ
2013-07-15,4.043,MJ
2013-07-16,3.819,J
2013-07-17,4.179,MJ
2013-07-18,11.13,MJ
2013-07-19,8.2,MJ
2013-07-20,8.587,MJ
2013-07-21,9.407,MJ
2013-07-22,7.027,MJ
2013-07-23,5.584,MJ
2013-07-24,5.266,MJ
2013-07-25,5.483,MJ
2013-07-26,4.801,MJ
2013-07-27,4.329,MJ
2013-07-28,4.045,MJ
2013-07-29,3.857,MJ
2013-07-30,4.004,MJ
2013-07-31,5.053,MJ
2013-08-01,4.316,MJ
2013-08-02,3.927,MJ
2013-08-03,4.665,MJ
2013-08-04,4.859,MJ
2013-08-05,5.441,MJ
2013-08-06,5.631,MJ
2013-08-07,4.702,MJ
2013-08-08,4.942,MJ
2013-08-09,7.325,MJ
2013-08-10,10.59,MJ
2013-08-11,8.124,MJ
2013-08-12,6.414,MJ
2013-08-13,6.149,MJ
2013-08-14,10.3,MJ
2013-08-15,16.41,MJ
2013-08-16,11.8,MJ
2013-08-17,9.229,MJ
2013-08-18,7.148,MJ
2013-08-19,5.851,MJ
2013-08-20,5.342,MJ
2013-08-21,5.25,MJ
2013-08-22,4.61,MJ
2013-08-23,4.325,MJ
2013-08-24,4.073,MJ
2013-08-25,3.857,MJ
2013-08-26,3.607,MJ
2013-08-27,3.622,MJ
2013-08-28,3.713,MJ
2013-08-29,4.484,MJ
2013-08-30,4.002,MJ
2013-08-31,3.855,MJ
2013-09-01,3.631,MJ
2013-09-02,3.457,MJ
2013-09-03,4.094,MJ
2013-09-04,4.254,MJ
2013-09-05,3.933,MJ
2013-09-06,3.663,MJ
2013-09-07,3.391,MJ
2013-09-08,3.444,MJ
2013-09-09,3.647,MJ
2013-09-10,3.455,MJ
2013-09-11,3.646,MJ
2013-09-12,3.751,MJ
2013-09-13,4.951,MJ
2013-09-14,6.685,MJ
2013-09-15,6.728,MJ
2013-09-16,6.267,MJ
2013-09-17,6.256,MJ
2013-09-18,5.109,J
2013-09-19,4.345,MJ
2013-09-20,3.953,MJ
2013-09-21,3.755,MJ
2013-09-22,3.744,MJ
2013-09-23,4.739,MJ
2013-09-24,5.303,MJ
2013-09-25,5.792,MJ
2013-09-26,5.448,MJ
2013-09-27,4.92,MJ
2013-09-28,4.461,MJ
2013-09-29,4.102,MJ
2013-09-30,3.823,MJ
2013-10-01,3.637,MJ
2013-10-02,3.483,MJ
2013-10-03,3.31,MJ
2013-10-04,3.212,MJ
2013-10-05,3.118,MJ
2013-10-06,3.054,MJ
2013-10-07,3.157,MJ
2013-10-08,5.03,MJ
2013-10-09,6.066,MJ
2013-10-10,4.998,MJ
2013-10-11,4.296,MJ
2013-10-12,3.944,MJ
2013-10-13,3.679,MJ
2013-10-14,3.711,MJ
2013-10-15,3.84,MJ
2013-10-16,3.713,MJ
2013-10-17,3.669,MJ
2013-10-18,4.097,MJ
2013-10-19,4.525,MJ
2013-10-20,4.557,MJ
2013-10-21,5.392,MJ
2013-10-22,5.917,MJ
2013-10-23,6.429,MJ
2013-10-24,5.954,MJ
2013-10-25,5.22,MJ
2013-10-26,4.836,MJ
2013-10-27,4.575,MJ
2013-10-28,4.508,MJ
2013-10-29,4.337,MJ
2013-10-30,3.832,MJ
2013-10-31,3.987,MJ
2013-11-01,4.745,MJ
2013-11-02,9.85,MJ
2013-11-03,9.114,MJ
2013-11-04,5.918,MJ
2013-11-05,5.13,MJ
2013-11-06,5.696,MJ
2013-11-07,5.567,MJ
2013-11-08,8.92,MJ
2013-11-09,7.396,MJ
2013-11-10,5.333,MJ
2013-11-11,5.939,MJ
2013-11-12,4.407,MJ
2013-11-13,3.987,MJ
2013-11-14,4.372,MJ
2013-11-15,4.896,MJ
2013-11-16,4.899,MJ
2013-11-17,4.704,MJ
2013-11-18,5.724,MJ
2013-11-19,11.76,MJ
2013-11-20,7.763,MJ
2013-11-21,5.598,MJ
2013-11-22,6.398,MJ
2013-11-23,5.578,MJ
2013-11-24,3.641,MJ
2013-11-25,3.328,MJ
2013-11-26,4.12,R
2013-11-27,3.89,R
2013-11-28,3.69,R
2013-11-29,3.52,R
2013-11-30,3.37,R
2013-12-01,3.26,R
2013-12-02,3.16,R
2013-12-03,3.09,R
2013-12-04,3.04,R
2013-12-05,3.02,R
2013-12-06,3.85,R
2013-12-07,3.53,R
2013-12-08,3.31,R
2013-12-09,3.16,R
2013-12-10,3.06,R
2013-12-11,2.99,R
2013-12-12,2.93,R
2013-12-13,2.88,R
2013-12-14,2.82,R
2013-12-15,2.77,R
2013-12-16,2.72,R
2013-12-17,2.68,R
2013-12-18,2.64,R
2013-12-19,2.6,R
2013-12-20,2.56,R
2013-12-21,2.53,R
2013-12-22,2.49,R
2013-12-23,2.46,R
2013-12-24,2.43,R
2013-12-25,2.4,R
2013-12-26,2.37,R
2013-12-27,2.35,R
2013-12-28,2.32,R
2013-12-29,2.3,R
2013-12-30,2.28,R
2013-12-31,2.25,R
2014-01-01,2.23,R
2014-01-02,2.21,R
2014-01-03,2.19,R
2014-01-04,2.17,R
2014-01-05,2.15,R
2014-01-06,2.14,R
2014-01-07,2.19,J
2014-01-08,2.13,R
2014-01-09,2.09,R
2014-01-10,2.05,R
2014-01-11,2.02,R
2014-01-12,2.25,R
2014-01-13,2.65,R
2014-01-14,3.11,R
2014-01-15,3.48,R
2014-01-16,3.02,R
2014-01-17,2.75,R
2014-01-18,2.58,R
2014-01-19,2.46,R
2014-01-20,2.36,R
2014-01-21,2.25,R
2014-01-22,2.22,R
2014-01-23,2.2,R
2014-01-24,2.17,R
2014-01-25,2.15,R
2014-01-26,2.13,R
2014-01-27,2.11,R
2014-01-28,2.09,R
2014-01-29,2.08,R
2014-01-30,2.06,R
2014-01-31,2.04,R
2014-02-01,2.03,R
2014-02-02,2.02,R
2014-02-03,2,R
2014-02-04,1.99,R
2014-02-05,1.98,R
2014-02-06,1.97,R
2014-02-07,1.96,R
2014-02-08,1.95,R
2014-02-09,1.94,R
2014-02-10,1.93,R
2014-02-11,1.92,R
2014-02-12,1.91,R
2014-02-13,1.91,R
2014-02-14,1.9,R
2014-02-15,1.89,R
2014-02-16,1.89,R
2014-02-17,1.88,R
2014-02-18,1.87,R
2014-02-19,1.87,R
2014-02-20,1.86,R
2014-02-21,1.86,R
2014-02-22,1.85,R
2014-02-23,1.85,R
2014-02-24,1.84,R
2014-02-25,1.84,R
2014-02-26,1.83,R
2014-02-27,1.83,R
2014-02-28,1.82,R
2014-03-01,1.81,R
2014-03-02,1.8,R
2014-03-03,1.8,J
2014-03-04,1.76,R
2014-03-05,1.7,R
2014-03-06,1.63,R
2014-03-07,1.57,R
2014-03-08,1.52,R
2014-03-09,1.51,R
2014-03-10,1.51,R
2014-03-11,1.52,R
2014-03-12,1.54,R
2014-03-13,1.57,R
2014-03-14,1.59,R
2014-03-15,1.62,R
2014-03-16,1.58,R
2014-03-17,1.55,R
2014-03-18,1.52,R
2014-03-19,1.51,R
2014-03-20,1.52,J
2014-03-21,1.5,R
2014-03-22,1.49,R
2014-03-23,1.47,R
2014-03-24,1.45,R
2014-03-25,1.43,R
2014-03-26,1.42,R
2014-03-27,1.4,R
2014-03-28,1.38,R
2014-03-29,1.37,R
2014-03-30,1.36,R
2014-03-31,1.38,R
2014-04-01,1.4,R
2014-04-02,1.42,R
2014-04-03,1.45,R
2014-04-04,1.49,R
2014-04-05,1.53,R
2014-04-06,1.57,R
2014-04-07,1.63,R
2014-04-08,1.69,R
2014-04-09,1.79,R
2014-04-10,1.94,R
2014-04-11,2.12,R
2014-04-12,2.35,R
2014-04-13,2.63,R
2014-04-14,2.96,R
2014-04-15,7.92,R
2014-04-16,15.18,R
2014-04-17,13.49,R
2014-04-18,12.01,R
2014-04-19,10.76,R
2014-04-20,8.5,R
2014-04-21,8.87,R
2014-04-22,10.48,R
2014-04-23,13.21,R
2014-04-24,12.34,R
2014-04-25,11.18,R
2014-04-26,10.08,R
2014-04-27,9.26,R
2014-04-28,9.41,R
2014-04-29,9.9,R
2014-04-30,12.56,R
2014-05-01,17.27,MJ
2014-05-02,23.87,MJ
2014-05-03,28.02,MJ
2014-05-04,27.65,MJ
2014-05-05,28.38,MJ
2014-05-06,29.59,MJ
2014-05-07,25.36,MJ
2014-05-08,24.75,MJ
2014-05-09,23.81,MJ
2014-05-10,37.39,MJ
2014-05-11,63.88,MJ
2014-05-12,59.46,MJ
2014-05-13,40.35,MJ
2014-05-14,36.95,MJ
2014-05-15,52.14,MJ
2014-05-16,66.16,MJ
2014-05-17,71.67,MJ
2014-05-18,65.92,MJ
2014-05-19,42.5,MJ
2014-05-20,28.19,MJ
2014-05-21,22.85,MJ
2014-05-22,20.65,MJ
2014-05-23,19.18,MJ
2014-05-24,17.33,MJ
2014-05-25,15.95,MJ
2014-05-26,15.96,MJ
2014-05-27,16.56,MJ
2014-05-28,14.14,MJ
2014-05-29,11.87,MJ
2014-05-30,10.84,MJ
2014-05-31,12.57,MJ
2014-06-01,11.63,MJ
2014-06-02,10.05,MJ
2014-06-03,9.417,MJ
2014-06-04,8.834,MJ
2014-06-05,8.848,MJ
2014-06-06,10.15,MJ
2014-06-07,9.32,MJ
2014-06-08,8.089,MJ
2014-06-09,7.149,MJ
2014-06-10,6.522,MJ
2014-06-11,5.944,MJ
2014-06-12,5.725,MJ
2014-06-13,9.641,MJ
2014-06-14,13.18,MJ
2014-06-15,22.61,MJ
2014-06-16,18.17,J
2014-06-17,13.09,MJ
2014-06-18,10.71,MJ
2014-06-19,10.79,MJ
2014-06-20,9.161,MJ
2014-06-21,7.931,MJ
2014-06-22,7.04,MJ
2014-06-23,6.224,MJ
2014-06-24,5.649,MJ
2014-06-25,6.08,MJ
2014-06-26,6.203,MJ
2014-06-27,5.307,MJ
2014-06-28,4.758,MJ
2014-06-29,4.396,MJ
2014-06-30,4.156,MJ
2014-07-01,4.121,MJ
2014-07-02,3.962,MJ
2014-07-03,4.252,MJ
2014-07-04,4.401,MJ
2014-07-05,3.952,MJ
2014-07-06,3.661,MJ
2014-07-07,3.968,MJ
2014-07-08,4.666,MJ
